CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure
C00754,Female,23,0,No,No,67
C00755,Male,26,0,Yes,Yes,40
C00756,Female,24,0,Yes,No,32
C00757,Male,48,0,Yes,Yes,53
C00758,Male,29,0,No,No,28
C00759,Male,25,0,No,No,10
C00760,Female,34,0,Yes,No,52
C00761,Female,57,0,Yes,Yes,13
C00762,Female,46,0,No,No,40
C00763,Female,26,0,Yes,No,68
C00764,Male,60,0,No,Yes,67
C00765,Female,45,0,No,No,26
C00766,Male,28,0,No,No,56
C00767,Male,57,0,No,Yes,44
C00768,Female,74,1,Yes,No,35
C00769,Female,48,0,Yes,No,10
C00770,Male,27,0,Yes,No,27
C00771,Female,35,0,Yes,No,47
C00772,Male,52,0,Yes,No,71
C00773,Female,74,1,Yes,Yes,1
C00774,Female,70,1,No,Yes,51
C00775,Female,71,1,Yes,No,61
C00776,Female,65,1,No,No,68
C00777,Female,50,0,Yes,No,31
C00778,Male,54,0,Yes,Yes,9
C00779,Female,59,0,Yes,No,20
C00780,Male,58,0,No,No,61
C00781,Male,54,0,No,No,63
C00782,Female,25,0,No,No,46
C00783,Female,68,1,Yes,Yes,9
C00784,Male,18,0,Yes,Yes,9
C00785,Male,42,0,No,Yes,34
C00786,Female,42,0,Yes,No,42
C00787,Male,74,1,Yes,No,3
C00788,Male,23,0,Yes,No,49
C00789,Male,45,0,Yes,No,39
C00790,Male,38,0,Yes,No,1
C00791,Female,23,0,Yes,No,7
C00792,Female,30,0,No,No,33
C00793,Female,42,0,No,No,52
C00794,Male,70,1,Yes,No,59
C00795,Female,40,0,Yes,Yes,31
C00796,Female,68,1,No,Yes,21
C00797,Male,59,0,Yes,Yes,69
C00798,Male,64,0,No,No,33
C00799,Male,66,1,Yes,No,23
C00800,Female,58,0,No,No,32
C00801,Female,59,0,No,Yes,1
C00802,Male,26,0,Yes,No,22
C00803,Male,58,0,No,No,37
C00804,Male,20,0,No,No,66
C00805,Female,60,0,No,No,53
C00806,Male,55,0,Yes,Yes,56
C00807,Male,61,0,Yes,Yes,39
C00808,Male,54,0,Yes,No,8
C00809,Female,39,0,No,Yes,28
C00810,Male,39,0,Yes,No,71
C00811,Female,51,0,Yes,No,4
C00812,Female,44,0,No,Yes,63
C00813,Female,37,0,Yes,No,49
C00814,Male,45,0,No,Yes,21
C00815,Male,48,0,Yes,No,56
C00816,Male,31,0,No,No,60
C00817,Female,54,0,Yes,No,4
C00818,Female,35,0,Yes,Yes,8
C00819,Female,33,0,No,No,48
C00820,Female,41,0,Yes,No,71
C00821,Female,23,0,Yes,No,2
C00822,Male,52,0,Yes,No,48
C00823,Female,59,0,No,No,10
C00824,Female,72,1,Yes,No,47
C00825,Male,34,0,Yes,No,45
C00826,Female,48,0,Yes,No,7
C00827,Male,46,0,Yes,No,49
C00828,Male,59,0,No,No,64
C00829,Male,53,0,Yes,Yes,62
C00830,Male,63,0,No,No,3
C00831,Male,66,1,No,Yes,18
C00832,Male,24,0,No,Yes,18
C00833,Female,38,0,No,No,33
C00834,Male,55,0,Yes,Yes,11
C00835,Male,48,0,No,Yes,61
C00836,Female,45,0,No,No,56
C00837,Male,27,0,No,No,58
C00838,Male,50,0,Yes,Yes,15
C00839,Male,60,0,Yes,No,2
C00840,Female,20,0,No,Yes,65
C00841,Male,51,0,Yes,No,21
C00842,Female,69,1,No,No,47
C00843,Male,50,0,Yes,Yes,65
C00844,Male,72,1,No,No,3
C00845,Female,38,0,Yes,No,1
C00846,Female,18,0,Yes,No,1
C00847,Male,56,0,Yes,No,12
C00848,Male,30,0,No,No,4
C00849,Female,18,0,No,No,59
C00850,Male,28,0,No,No,44
C00851,Male,71,1,No,No,70
C00852,Female,62,0,No,No,57
C00853,Male,33,0,No,Yes,69
C00854,Female,52,0,No,No,17
C00855,Female,37,0,No,No,21
C00856,Female,28,0,No,No,61
C00857,Male,74,1,Yes,No,18
C00858,Male,64,0,No,No,5
C00859,Male,38,0,Yes,Yes,48
C00860,Male,38,0,Yes,Yes,57
C00861,Female,64,0,No,No,69
C00862,Female,44,0,No,No,66
C00863,Female,39,0,Yes,No,9
C00864,Female,40,0,Yes,No,55
C00865,Female,43,0,No,No,61
C00866,Male,47,0,Yes,No,50
C00867,Male,20,0,Yes,No,59
C00868,Male,45,0,No,Yes,60
C00869,Female,43,0,No,No,32
C00870,Male,33,0,No,No,3
C00871,Female,38,0,No,No,33
C00872,Male,42,0,Yes,Yes,15
C00873,Female,38,0,Yes,No,9
C00874,Female,69,1,No,No,9
C00875,Male,48,0,No,No,50
C00876,Male,46,0,Yes,No,36
C00877,Male,32,0,Yes,No,39
C00878,Male,70,1,Yes,No,53
C00879,Male,19,0,Yes,No,39
C00880,Female,49,0,Yes,Yes,45
C00881,Male,27,0,Yes,No,7
C00882,Male,61,0,No,Yes,61
C00883,Female,39,0,Yes,Yes,32
C00884,Female,34,0,No,No,12
C00885,Male,21,0,No,Yes,58
C00886,Female,63,0,No,No,53
C00887,Male,40,0,No,No,4
C00888,Male,33,0,Yes,No,14
C00889,Male,66,1,Yes,Yes,2
C00890,Male,19,0,No,No,20
C00891,Male,44,0,Yes,No,8
C00892,Female,27,0,Yes,No,51
C00893,Male,25,0,Yes,No,38
C00894,Male,19,0,No,No,70
C00895,Male,28,0,Yes,No,54
C00896,Male,71,1,No,Yes,44
C00897,Male,43,0,Yes,No,37
C00898,Female,74,1,No,No,4
C00899,Female,33,0,Yes,No,5
C00900,Female,61,0,No,No,44
C00901,Male,23,0,No,No,1
C00902,Female,24,0,Yes,No,4
C00903,Female,18,0,Yes,No,16
C00904,Female,69,1,No,No,63
C00905,Male,56,0,No,No,33
C00906,Female,60,0,Yes,Yes,51
C00907,Male,70,1,Yes,No,30
C00908,Female,36,0,Yes,No,13
C00909,Male,59,0,Yes,No,27
C00910,Female,46,0,Yes,No,7
C00911,Male,48,0,Yes,No,55
C00912,Female,55,0,Yes,No,14
C00913,Male,44,0,No,No,27
C00914,Female,19,0,No,Yes,70
C00915,Male,22,0,No,No,43
C00916,Female,46,0,No,Yes,33
C00917,Female,50,0,No,No,39
C00918,Male,59,0,Yes,No,56
C00919,Male,50,0,No,Yes,19
C00920,Female,28,0,Yes,Yes,46
C00921,Male,38,0,No,No,62
C00922,Male,43,0,No,Yes,41
C00923,Female,74,1,No,No,32
C00924,Male,48,0,Yes,No,11
C00925,Male,54,0,No,Yes,18
C00926,Male,59,0,Yes,No,68
C00927,Male,38,0,Yes,No,39
C00928,Male,72,1,Yes,Yes,22
C00929,Male,56,0,Yes,No,30
C00930,Male,66,1,No,No,42
C00931,Male,60,0,Yes,No,39
C00932,Male,53,0,Yes,Yes,50
C00933,Male,19,0,No,No,19
C00934,Male,51,0,No,No,47
C00935,Female,25,0,Yes,No,32
C00936,Male,52,0,No,No,67
C00937,Female,57,0,No,No,12
C00938,Female,49,0,Yes,No,11
C00939,Female,35,0,No,Yes,33
C00940,Female,21,0,No,No,37
C00941,Male,56,0,Yes,No,50
C00942,Female,57,0,No,No,29
C00943,Male,45,0,Yes,No,65
C00944,Female,58,0,No,No,34
C00945,Male,62,0,Yes,Yes,10
C00946,Male,47,0,Yes,No,9
C00947,Male,20,0,No,No,70
C00948,Male,67,1,No,No,10
C00949,Male,44,0,Yes,No,68
C00950,Female,56,0,Yes,Yes,20
C00951,Male,69,1,Yes,No,7
C00952,Female,38,0,No,No,22
C00953,Male,53,0,Yes,No,44
C00954,Female,19,0,Yes,No,31
C00955,Male,68,1,No,No,56
C00956,Male,21,0,Yes,Yes,44
C00957,Male,48,0,Yes,No,29
C00958,Female,38,0,No,No,46
C00959,Female,20,0,Yes,No,69
C00960,Male,44,0,No,Yes,30
C00961,Male,71,1,No,No,11
C00962,Female,27,0,Yes,No,30
C00963,Female,34,0,No,No,60
C00964,Male,28,0,No,No,16
C00965,Male,25,0,No,No,68
C00966,Male,31,0,No,No,42
C00967,Female,50,0,Yes,No,43
C00968,Female,62,0,Yes,No,23
C00969,Male,57,0,No,No,66
C00970,Male,61,0,Yes,Yes,3
C00971,Male,58,0,Yes,No,22
C00972,Female,39,0,No,No,30
C00973,Male,69,1,Yes,Yes,34
C00974,Male,27,0,No,No,34
C00975,Male,57,0,No,Yes,11
C00976,Male,24,0,No,No,17
C00977,Female,61,0,Yes,No,7
C00978,Male,22,0,Yes,Yes,41
C00979,Male,30,0,No,Yes,25
C00980,Female,40,0,Yes,Yes,41
C00981,Male,57,0,No,Yes,42
C00982,Male,20,0,No,Yes,50
C00983,Female,32,0,Yes,No,39
C00984,Female,37,0,Yes,No,47
C00985,Male,59,0,No,No,42
C00986,Male,72,1,Yes,Yes,47
C00987,Female,53,0,No,Yes,44
C00988,Male,46,0,No,Yes,23
C00989,Female,37,0,Yes,Yes,18
C00990,Female,64,0,No,No,56
C00991,Male,24,0,Yes,Yes,25
C00992,Female,25,0,Yes,No,39
C00993,Male,29,0,No,No,14
C00994,Female,33,0,No,Yes,31
C00995,Male,44,0,No,Yes,38
C00996,Male,71,1,No,No,45
C00997,Female,55,0,No,No,38
C00998,Female,39,0,Yes,Yes,26
C00999,Male,30,0,Yes,No,69
C01000,Female,54,0,Yes,No,37
C01001,Male,32,0,Yes,No,58
C01002,Male,73,1,Yes,No,53
C01003,Male,45,0,No,No,40
C01004,Male,49,0,Yes,No,63
C01005,Female,69,1,No,No,10
C01006,Female,35,0,No,No,66
C01007,Female,44,0,No,No,61
C01008,Male,48,0,Yes,No,36
C01009,Female,33,0,No,Yes,53
C01010,Male,21,0,No,No,37
C01011,Female,34,0,Yes,No,20
C01012,Female,24,0,Yes,No,57
C01013,Female,56,0,Yes,Yes,18
C01014,Female,18,0,No,No,23
C01015,Male,36,0,No,Yes,37
C01016,Female,68,1,No,No,60
C01017,Female,50,0,No,No,28
C01018,Male,56,0,Yes,No,36
C01019,Female,56,0,Yes,No,3
C01020,Male,35,0,No,Yes,9
C01021,Male,54,0,No,Yes,4
C01022,Female,30,0,No,No,6
C01023,Female,54,0,Yes,Yes,62
C01024,Male,56,0,Yes,No,60
C01025,Female,67,1,Yes,No,59
C01026,Female,70,1,Yes,Yes,4
C01027,Male,19,0,Yes,No,6
C01028,Male,35,0,No,No,20
C01029,Male,49,0,No,No,41
C01030,Female,36,0,Yes,No,24
C01031,Male,53,0,Yes,No,35
C01032,Female,66,1,Yes,No,13
C01033,Female,32,0,Yes,Yes,52
C01034,Female,68,1,No,Yes,23
C01035,Male,68,1,Yes,No,5
C01036,Male,70,1,No,Yes,53
C01037,Female,22,0,Yes,No,65
C01038,Female,34,0,Yes,No,2
C01039,Male,25,0,No,No,32
C01040,Female,24,0,Yes,No,59
C01041,Female,21,0,Yes,Yes,51
C01042,Female,43,0,No,Yes,61
C01043,Male,22,0,Yes,No,30
C01044,Female,34,0,Yes,No,27
C01045,Female,73,1,Yes,No,51
C01046,Female,68,1,Yes,Yes,11
C01047,Male,71,1,No,No,17
C01048,Female,20,0,Yes,No,43
C01049,Male,55,0,No,No,48
C01050,Female,54,0,No,Yes,9
C01051,Male,25,0,Yes,No,37
C01052,Male,69,1,Yes,No,26
C01053,Male,41,0,Yes,No,36
C01054,Male,73,1,Yes,Yes,69
C01055,Male,24,0,Yes,No,6
C01056,Male,55,0,No,No,71
C01057,Female,25,0,Yes,No,32
C01058,Male,72,1,No,No,55
C01059,Female,52,0,No,Yes,31
C01060,Male,22,0,No,No,23
C01061,Female,30,0,Yes,No,55
C01062,Male,38,0,Yes,No,49
C01063,Female,18,0,No,No,11
C01064,Male,18,0,Yes,No,51
C01065,Male,70,1,No,Yes,54
C01066,Female,73,1,No,No,28
C01067,Female,48,0,No,No,66
C01068,Male,69,1,Yes,Yes,46
C01069,Female,55,0,Yes,No,24
C01070,Male,19,0,No,Yes,1
C01071,Male,58,0,No,No,48
C01072,Male,19,0,No,No,15
C01073,Female,64,0,No,No,54
C01074,Male,38,0,No,No,38
C01075,Male,26,0,No,Yes,34
C01076,Male,32,0,No,No,12
C01077,Female,56,0,Yes,No,51
C01078,Male,66,1,Yes,Yes,12
C01079,Female,50,0,No,Yes,30
C01080,Female,27,0,No,No,60
C01081,Female,69,1,Yes,No,66
C01082,Female,63,0,No,Yes,71
C01083,Male,41,0,Yes,Yes,69
C01084,Male,49,0,Yes,No,40
C01085,Female,72,1,No,No,15
C01086,Male,39,0,Yes,No,60
C01087,Male,19,0,No,No,57
C01088,Male,26,0,No,No,71
C01089,Female,52,0,No,Yes,47
C01090,Female,74,1,Yes,No,11
C01091,Male,60,0,No,No,36
C01092,Female,53,0,Yes,No,32
C01093,Female,36,0,No,No,60
C01094,Female,43,0,Yes,No,28
C01095,Female,20,0,No,No,24
C01096,Female,39,0,No,Yes,6
C01097,Male,53,0,Yes,Yes,60
C01098,Female,69,1,Yes,No,54
C01099,Male,70,1,Yes,No,3
C01100,Male,64,0,No,Yes,31
C01101,Female,19,0,No,No,35
C01102,Female,64,0,No,No,34
C01103,Male,30,0,No,No,66
C01104,Female,53,0,Yes,No,11
C01105,Male,71,1,No,Yes,22
C01106,Male,68,1,Yes,No,13
C01107,Male,55,0,No,No,18
C01108,Female,35,0,Yes,No,65
C01109,Male,47,0,No,No,67
C01110,Male,58,0,Yes,Yes,4
C01111,Female,47,0,Yes,Yes,45
C01112,Male,41,0,Yes,Yes,17
C01113,Female,40,0,No,No,14
C01114,Male,52,0,No,No,21
C01115,Male,20,0,Yes,No,14
C01116,Female,74,1,Yes,No,35
C01117,Male,23,0,Yes,Yes,71
C01118,Male,74,1,No,No,42
C01119,Male,20,0,No,No,52
C01120,Male,47,0,No,Yes,36
C01121,Male,41,0,No,No,1
C01122,Male,50,0,Yes,No,6
C01123,Female,42,0,Yes,No,20
C01124,Male,69,1,No,Yes,18
C01125,Male,18,0,No,No,60
C01126,Male,74,1,Yes,No,60
C01127,Female,57,0,No,No,61
C01128,Female,62,0,Yes,Yes,46
C01129,Female,25,0,Yes,Yes,40
C01130,Male,21,0,Yes,No,47
C01131,Female,40,0,No,No,29
C01132,Male,36,0,No,Yes,48
C01133,Female,62,0,No,No,57
C01134,Male,69,1,No,Yes,55
C01135,Male,42,0,No,No,44
C01136,Female,61,0,Yes,No,5
C01137,Male,21,0,No,No,52
C01138,Male,60,0,Yes,No,27
C01139,Male,23,0,No,No,53
C01140,Female,56,0,Yes,No,39
C01141,Female,39,0,Yes,Yes,63
C01142,Female,41,0,No,No,25
C01143,Female,33,0,Yes,No,67
C01144,Male,40,0,Yes,No,60
C01145,Male,67,1,No,No,24
C01146,Male,64,0,No,Yes,35
C01147,Male,37,0,Yes,Yes,38
C01148,Male,34,0,Yes,No,55
C01149,Male,47,0,Yes,No,49
C01150,Male,57,0,No,Yes,61
C01151,Female,28,0,No,Yes,27
C01152,Male,59,0,Yes,Yes,36
C01153,Female,72,1,No,No,31
C01154,Male,66,1,No,Yes,65
C01155,Female,49,0,No,No,22
C01156,Female,36,0,Yes,No,42
C01157,Female,36,0,No,No,9
C01158,Male,60,0,No,No,61
C01159,Male,43,0,Yes,Yes,28
C01160,Female,24,0,Yes,No,25
C01161,Female,56,0,Yes,No,42
C01162,Male,25,0,Yes,No,36
C01163,Female,74,1,No,No,61
C01164,Male,41,0,No,No,38
C01165,Male,37,0,Yes,Yes,37
C01166,Male,21,0,No,No,8
C01167,Female,27,0,Yes,No,2
C01168,Female,72,1,No,No,29
C01169,Male,48,0,Yes,Yes,71
C01170,Female,69,1,No,Yes,66
C01171,Female,72,1,No,Yes,45
C01172,Male,20,0,No,No,45
C01173,Female,39,0,No,No,28
C01174,Female,65,1,Yes,No,13
C01175,Female,46,0,No,Yes,1
C01176,Male,47,0,No,Yes,25
C01177,Female,50,0,Yes,Yes,23
C01178,Male,58,0,No,Yes,14
C01179,Male,71,1,Yes,No,19
C01180,Female,68,1,Yes,Yes,2
C01181,Female,53,0,No,No,44
C01182,Female,50,0,Yes,No,66
C01183,Female,38,0,Yes,No,50
C01184,Female,24,0,Yes,No,32
C01185,Female,58,0,No,No,30
C01186,Male,18,0,No,No,22
C01187,Female,57,0,Yes,Yes,11
C01188,Male,46,0,No,No,43
C01189,Male,62,0,No,Yes,41
C01190,Female,72,1,No,No,1
C01191,Female,49,0,No,No,30
C01192,Male,50,0,No,No,20
C01193,Female,45,0,Yes,Yes,13
C01194,Female,39,0,Yes,Yes,50
C01195,Male,23,0,No,Yes,38
C01196,Female,19,0,Yes,No,45
C01197,Male,59,0,Yes,No,51
C01198,Female,70,1,Yes,No,70
C01199,Female,21,0,Yes,No,57
C01200,Female,36,0,No,Yes,45
C01201,Female,52,0,Yes,No,63
C01202,Female,58,0,No,No,34
C01203,Female,59,0,No,No,70
C01204,Male,57,0,Yes,No,55
C01205,Male,22,0,Yes,No,47
C01206,Male,32,0,Yes,Yes,65
C01207,Female,44,0,No,No,37
C01208,Female,21,0,Yes,No,52
C01209,Male,37,0,No,No,21
C01210,Male,39,0,Yes,Yes,69
C01211,Female,73,1,Yes,No,45
C01212,Female,36,0,Yes,No,56
C01213,Male,73,1,Yes,Yes,33
C01214,Female,57,0,Yes,No,62
C01215,Female,57,0,No,No,6
C01216,Female,64,0,Yes,No,9
C01217,Female,66,1,No,Yes,37
C01218,Female,30,0,No,No,53
C01219,Female,41,0,No,No,58
C01220,Female,48,0,No,No,32
C01221,Female,73,1,Yes,No,47
C01222,Male,20,0,No,No,40
C01223,Male,45,0,Yes,No,69
C01224,Male,30,0,No,No,47
C01225,Female,29,0,Yes,No,30
C01226,Male,61,0,No,No,69
C01227,Female,29,0,No,Yes,8
C01228,Male,63,0,No,No,70
C01229,Male,74,1,Yes,Yes,11
C01230,Male,62,0,No,No,21
C01231,Female,27,0,No,Yes,59
C01232,Male,26,0,No,No,53
C01233,Female,42,0,Yes,No,69
C01234,Female,49,0,Yes,No,54
C01235,Female,62,0,Yes,No,46
C01236,Male,42,0,No,Yes,25
C01237,Female,27,0,Yes,No,1
C01238,Female,74,1,No,No,9
C01239,Male,69,1,No,No,22
C01240,Male,55,0,No,No,3
C01241,Female,57,0,No,No,37
C01242,Female,71,1,No,Yes,56
C01243,Male,45,0,No,Yes,69
C01244,Male,26,0,Yes,No,35
C01245,Male,52,0,No,No,63
C01246,Female,43,0,No,No,70
C01247,Male,63,0,Yes,No,62
C01248,Male,61,0,No,No,34
C01249,Male,44,0,No,No,24
C01250,Male,38,0,No,No,70
C01251,Male,42,0,No,Yes,18
C01252,Male,54,0,No,No,30
C01253,Female,54,0,Yes,No,6
C01254,Female,47,0,Yes,Yes,57
C01255,Male,48,0,Yes,No,47
C01256,Male,74,1,No,No,7
C01257,Male,32,0,Yes,No,16
C01258,Female,27,0,No,Yes,40
C01259,Male,63,0,No,Yes,39
C01260,Male,71,1,No,No,57
C01261,Female,52,0,Yes,Yes,19
C01262,Male,40,0,Yes,Yes,66
C01263,Male,37,0,Yes,No,32
C01264,Male,44,0,Yes,Yes,59
C01265,Male,20,0,Yes,No,17
C01266,Female,48,0,Yes,No,3
C01267,Female,33,0,Yes,Yes,4
C01268,Male,33,0,No,No,27
C01269,Male,49,0,Yes,Yes,68
C01270,Male,72,1,Yes,Yes,4
C01271,Female,29,0,No,No,27
C01272,Male,69,1,No,No,8
C01273,Male,47,0,No,No,67
C01274,Female,73,1,No,No,48
C01275,Male,39,0,Yes,No,55
C01276,Male,74,1,No,No,51
C01277,Male,55,0,No,No,47
C01278,Female,56,0,No,No,55
C01279,Female,50,0,No,No,1
C01280,Female,43,0,Yes,Yes,62
C01281,Male,47,0,No,No,53
C01282,Female,66,1,No,No,53
C01283,Female,63,0,No,Yes,28
C01284,Male,19,0,Yes,No,57
C01285,Male,57,0,Yes,No,28
C01286,Male,65,1,Yes,Yes,4
C01287,Female,60,0,Yes,No,65
C01288,Male,46,0,Yes,No,17
C01289,Male,37,0,No,No,8
C01290,Female,56,0,Yes,No,45
C01291,Male,55,0,Yes,No,17
C01292,Female,39,0,Yes,No,61
C01293,Male,41,0,No,No,32
C01294,Male,39,0,No,Yes,1
C01295,Female,20,0,No,Yes,68
C01296,Female,19,0,No,No,37
C01297,Male,22,0,No,No,19
C01298,Female,42,0,No,No,49
C01299,Female,47,0,No,Yes,38
C01300,Male,41,0,Yes,Yes,3
C01301,Female,72,1,No,Yes,54
C01302,Male,30,0,Yes,No,29
C01303,Female,40,0,No,Yes,50
C01304,Male,32,0,Yes,No,64
C01305,Male,35,0,Yes,No,44
C01306,Female,51,0,Yes,No,48
C01307,Female,35,0,No,No,19
C01308,Male,36,0,No,Yes,17
C01309,Female,56,0,Yes,No,30
C01310,Male,65,1,No,No,61
C01311,Female,30,0,Yes,Yes,38
C01312,Female,24,0,No,No,25
C01313,Female,31,0,Yes,No,56
C01314,Female,50,0,Yes,Yes,61
C01315,Female,72,1,No,No,65
C01316,Female,27,0,No,Yes,22
C01317,Female,20,0,No,Yes,51
C01318,Male,48,0,No,Yes,42
C01319,Female,74,1,No,No,32
C01320,Female,49,0,Yes,No,29
C01321,Male,70,1,Yes,No,9
C01322,Female,54,0,No,No,20
C01323,Female,19,0,Yes,No,40
C01324,Male,42,0,No,No,63
C01325,Male,61,0,Yes,No,62
C01326,Male,47,0,No,No,14
C01327,Female,29,0,Yes,No,49
C01328,Female,28,0,No,No,7
C01329,Female,55,0,No,Yes,48
C01330,Female,44,0,Yes,No,25
C01331,Male,50,0,Yes,Yes,32
C01332,Female,39,0,Yes,No,51
C01333,Male,37,0,Yes,No,31
C01334,Male,55,0,Yes,Yes,58
C01335,Male,18,0,No,No,38
C01336,Female,42,0,Yes,No,71
C01337,Male,39,0,Yes,No,46
C01338,Male,62,0,Yes,No,22
C01339,Male,59,0,Yes,No,56
C01340,Male,42,0,Yes,Yes,29
C01341,Female,32,0,No,No,38
C01342,Female,31,0,No,No,10
C01343,Female,30,0,No,No,9
C01344,Female,33,0,Yes,No,41
C01345,Female,61,0,No,No,14
C01346,Female,20,0,No,Yes,71
C01347,Male,19,0,No,No,61
C01348,Female,48,0,No,No,50
C01349,Female,30,0,Yes,No,53
C01350,Female,65,1,No,Yes,43
C01351,Male,60,0,No,No,5
C01352,Male,61,0,No,No,28
C01353,Female,44,0,No,Yes,36
C01354,Female,42,0,No,Yes,65
C01355,Male,42,0,Yes,No,16
C01356,Female,29,0,No,Yes,36
C01357,Male,50,0,No,No,25
C01358,Female,67,1,No,No,10
C01359,Male,32,0,No,No,8
C01360,Male,21,0,Yes,No,26
C01361,Female,50,0,Yes,No,6
C01362,Female,40,0,Yes,Yes,5
C01363,Male,63,0,No,No,25
C01364,Male,66,1,No,Yes,15
C01365,Female,72,1,No,Yes,40
C01366,Male,40,0,No,Yes,2
C01367,Female,69,1,No,No,22
C01368,Female,24,0,Yes,Yes,33
C01369,Female,39,0,No,Yes,69
C01370,Male,33,0,No,No,46
C01371,Male,70,1,No,Yes,63
C01372,Female,52,0,No,No,25
C01373,Male,38,0,No,No,32
C01374,Female,26,0,Yes,No,30
C01375,Male,62,0,No,Yes,64
C01376,Female,55,0,No,Yes,69
C01377,Male,66,1,Yes,No,69
C01378,Female,42,0,Yes,No,54
C01379,Female,26,0,Yes,Yes,36
C01380,Male,37,0,Yes,No,39
C01381,Male,53,0,No,No,70
C01382,Male,31,0,Yes,Yes,21
C01383,Male,22,0,Yes,No,25
C01384,Male,64,0,No,No,64
C01385,Male,48,0,Yes,No,28
C01386,Female,40,0,No,No,17
C01387,Female,49,0,Yes,No,40
C01388,Male,60,0,Yes,No,24
C01389,Male,18,0,No,No,64
C01390,Male,43,0,No,No,65
C01391,Female,32,0,No,No,22
C01392,Male,23,0,No,No,38
C01393,Male,20,0,Yes,Yes,70
C01394,Male,43,0,No,No,53
C01395,Female,49,0,Yes,No,16
C01396,Male,46,0,No,Yes,42
C01397,Female,62,0,Yes,No,45
C01398,Male,44,0,No,No,47
C01399,Male,51,0,Yes,No,2
C01400,Male,64,0,Yes,No,22
C01401,Male,55,0,Yes,Yes,61
C01402,Female,69,1,No,No,18
C01403,Male,30,0,Yes,Yes,22
C01404,Male,62,0,No,No,23
C01405,Male,57,0,Yes,No,13
C01406,Female,51,0,No,No,12
C01407,Male,18,0,Yes,Yes,25
C01408,Female,48,0,No,No,63
C01409,Female,66,1,Yes,No,1
C01410,Female,54,0,Yes,No,21
C01411,Female,18,0,Yes,Yes,5
C01412,Female,34,0,Yes,Yes,40
C01413,Male,50,0,Yes,No,18
C01414,Female,64,0,Yes,No,57
C01415,Female,43,0,No,No,42
C01416,Male,66,1,No,No,56
C01417,Male,63,0,Yes,No,46
C01418,Female,33,0,Yes,No,32
C01419,Female,29,0,Yes,Yes,62
C01420,Female,69,1,Yes,Yes,34
C01421,Male,51,0,Yes,Yes,68
C01422,Male,66,1,Yes,No,71
C01423,Female,70,1,Yes,No,42
C01424,Male,42,0,No,No,48
C01425,Female,20,0,No,No,19
C01426,Female,69,1,No,No,58
C01427,Male,51,0,Yes,No,48
C01428,Female,24,0,No,No,65
C01429,Male,48,0,Yes,Yes,19
C01430,Male,19,0,Yes,Yes,56
C01431,Male,34,0,No,No,34
C01432,Female,37,0,Yes,No,14
C01433,Female,43,0,Yes,No,13
C01434,Male,50,0,No,No,40
C01435,Female,65,1,No,No,23
C01436,Female,38,0,No,No,8
C01437,Female,59,0,Yes,Yes,31
C01438,Female,71,1,Yes,No,47
C01439,Female,60,0,No,No,23
C01440,Female,32,0,Yes,Yes,68
C01441,Female,56,0,Yes,No,56
C01442,Male,34,0,Yes,No,37
C01443,Male,45,0,No,No,67
C01444,Male,54,0,No,Yes,31
C01445,Female,34,0,Yes,No,10
C01446,Female,18,0,No,No,3
C01447,Female,65,1,Yes,Yes,67
C01448,Male,59,0,No,No,69
C01449,Male,25,0,Yes,No,53
C01450,Male,39,0,Yes,No,8
C01451,Female,32,0,Yes,No,21
C01452,Male,73,1,No,No,3
C01453,Male,71,1,No,No,4
C01454,Female,57,0,No,No,18
C01455,Male,43,0,Yes,No,41
C01456,Female,20,0,Yes,No,5
C01457,Female,32,0,Yes,No,70
C01458,Male,23,0,Yes,No,33
C01459,Male,63,0,Yes,No,19
C01460,Male,23,0,No,No,37
C01461,Male,56,0,No,No,57
C01462,Male,72,1,No,No,23
C01463,Male,35,0,Yes,No,4
C01464,Male,56,0,Yes,No,4
C01465,Female,68,1,No,No,61
C01466,Male,42,0,Yes,No,8
C01467,Female,43,0,No,Yes,46
C01468,Female,29,0,No,Yes,28
C01469,Male,42,0,Yes,No,56
C01470,Female,67,1,Yes,No,5
C01471,Male,55,0,No,Yes,64
C01472,Female,29,0,No,No,50
C01473,Male,48,0,No,No,32
C01474,Female,58,0,No,Yes,15
C01475,Female,22,0,No,No,70
C01476,Female,61,0,Yes,Yes,22
C01477,Male,29,0,No,No,35
C01478,Female,34,0,No,No,28
C01479,Female,41,0,Yes,No,17
C01480,Female,46,0,Yes,No,30
C01481,Female,70,1,No,Yes,11
C01482,Male,30,0,No,No,1
C01483,Male,32,0,Yes,No,21
C01484,Female,39,0,No,No,8
C01485,Female,66,1,No,Yes,30
C01486,Female,73,1,No,No,62
C01487,Female,43,0,Yes,Yes,12
C01488,Female,57,0,Yes,No,1
C01489,Female,70,1,Yes,No,8
C01490,Male,66,1,No,No,37
C01491,Male,56,0,No,Yes,20
C01492,Male,48,0,Yes,Yes,35
C01493,Female,74,1,No,Yes,3
C01494,Female,31,0,Yes,No,24
C01495,Female,38,0,No,No,30
C01496,Male,58,0,Yes,No,31
C01497,Female,19,0,No,Yes,40
C01498,Female,46,0,No,Yes,56
C01499,Female,66,1,No,No,34
C01500,Male,28,0,Yes,No,60
C01501,Male,63,0,Yes,No,38
C01502,Male,41,0,Yes,Yes,19
C01503,Female,67,1,No,Yes,17
C01504,Female,54,0,Yes,No,23
C01505,Female,26,0,No,No,43
