CustomerID,PhoneService,InternetService,OnlineBackup,TechSupport,StreamingTV,Contract,PaperlessBilling
C00444,Yes,Fiber optic,No,No,Yes,One year,No
C00445,Yes,Fiber optic,Yes,Yes,No internet service,One year,Yes
C00446,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes
C00447,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No
C00448,Yes,DSL,No,Yes,Yes,Month-to-month,No
C00449,Yes,No,No,Yes,No,Month-to-month,No
C00450,Yes,Fiber optic,No internet service,No,No,One year,Yes
C00451,Yes,Fiber optic,No,No internet service,Yes,One year,Yes
C00452,Yes,DSL,Yes,Yes,No,Month-to-month,No
C00453,Yes,DSL,Yes,No,Yes,Two year,No
C00454,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C00455,No,Fiber optic,No internet service,Yes,No,Month-to-month,Yes
C00456,Yes,No,Yes,No,No,Two year,No
C00457,Yes,No,No,No,No,One year,No
C00458,Yes,Fiber optic,Yes,Yes,No,One year,Yes
C00459,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes
C00460,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes
C00461,Yes,DSL,No,No internet service,Yes,One year,Yes
C00462,No,Fiber optic,Yes,No,No,One year,No
C00463,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes
C00464,Yes,DSL,No internet service,Yes,No,Month-to-month,Yes
C00465,Yes,DSL,No internet service,Yes,No,Two year,No
C00466,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,No
C00467,Yes,Fiber optic,No internet service,No,No internet service,Two year,No
C00468,Yes,DSL,No,Yes,Yes,Month-to-month,Yes
C00469,Yes,DSL,No internet service,Yes,No internet service,Month-to-month,Yes
C00470,Yes,DSL,No,No,No internet service,One year,Yes
C00471,Yes,No,No,Yes,Yes,One year,Yes
C00472,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes
C00473,Yes,No,No,No,Yes,Month-to-month,No
C00474,Yes,No,No,Yes,No internet service,Month-to-month,No
C00475,Yes,DSL,No internet service,No,No,One year,Yes
C00476,Yes,DSL,No internet service,Yes,Yes,Month-to-month,Yes
C00477,No,Fiber optic,No,Yes,No internet service,Month-to-month,No
C00478,Yes,Fiber optic,No,No,No internet service,Month-to-month,No
C00479,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes
C00480,Yes,DSL,No,Yes,No,Month-to-month,No
C00481,Yes,No,No,No internet service,Yes,Month-to-month,Yes
C00482,Yes,DSL,Yes,No internet service,No,One year,Yes
C00483,Yes,Fiber optic,Yes,No,No,Two year,Yes
C00484,No,No,Yes,Yes,No,Month-to-month,Yes
C00485,No,Fiber optic,No,Yes,No,Month-to-month,Yes
C00486,Yes,Fiber optic,No,No internet service,Yes,Two year,No
C00487,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes
C00488,Yes,No,Yes,No,Yes,Month-to-month,Yes
C00489,Yes,No,No,No,No internet service,One year,Yes
C00490,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No
C00491,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,No
C00492,Yes,No,Yes,Yes,Yes,Two year,Yes
C00493,Yes,Fiber optic,No internet service,No,No internet service,One year,Yes
C00494,No,Fiber optic,No,Yes,No internet service,One year,No
C00495,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,No
C00496,Yes,DSL,No,No,No,Month-to-month,Yes
C00497,Yes,Fiber optic,No internet service,Yes,No,Two year,Yes
C00498,Yes,No,No,No internet service,No,Two year,Yes
C00499,Yes,DSL,No,No,Yes,Two year,Yes
C00500,Yes,DSL,Yes,No,Yes,Month-to-month,Yes
C00501,Yes,DSL,No,Yes,No,Two year,Yes
C00502,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes
C00503,No,DSL,No internet service,No internet service,No,One year,No
C00504,Yes,Fiber optic,No,No internet service,Yes,One year,Yes
C00505,Yes,DSL,No,No,No,Month-to-month,No
C00506,Yes,DSL,Yes,No,No,Month-to-month,No
C00507,Yes,DSL,Yes,No internet service,No internet service,One year,No
C00508,Yes,DSL,No,Yes,No,Two year,No
C00509,Yes,No,No,No,Yes,Month-to-month,No
C00510,Yes,No,No,No,Yes,Month-to-month,No
C00511,Yes,Fiber optic,No internet service,No,No,One year,Yes
C00512,No,No,Yes,Yes,Yes,Month-to-month,No
C00513,Yes,DSL,No,Yes,No internet service,Month-to-month,No
C00514,Yes,No,Yes,Yes,No,Month-to-month,Yes
C00515,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes
C00516,Yes,Fiber optic,No,No,No,Month-to-month,No
C00517,Yes,Fiber optic,No,No,Yes,Two year,Yes
C00518,Yes,Fiber optic,No,No internet service,No internet service,Two year,No
C00519,Yes,DSL,Yes,No,No,Month-to-month,No
C00520,Yes,DSL,Yes,No,No,Month-to-month,Yes
C00521,No,Fiber optic,Yes,No,No,One year,Yes
C00522,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No
C00523,No,No,Yes,No,No,One year,Yes
C00524,Yes,DSL,No,No internet service,No,Month-to-month,Yes
C00525,Yes,Fiber optic,No,No,No internet service,One year,No
C00526,No,Fiber optic,No,Yes,No,Month-to-month,Yes
C00527,Yes,DSL,No,No,Yes,Two year,Yes
C00528,Yes,DSL,No internet service,Yes,No,One year,No
C00529,Yes,Fiber optic,No internet service,No,No,Month-to-month,No
C00530,Yes,Fiber optic,No,Yes,Yes,Two year,No
C00531,Yes,DSL,No internet service,No,No,Month-to-month,Yes
C00532,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Yes
C00533,Yes,DSL,Yes,Yes,No,One year,Yes
C00534,Yes,No,No,Yes,Yes,One year,No
C00535,Yes,No,No,No,Yes,Month-to-month,No
C00536,Yes,DSL,No internet service,Yes,No,Month-to-month,No
C00537,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,No
C00538,Yes,No,No,No,No internet service,Month-to-month,Yes
C00539,Yes,DSL,No,No,No,Month-to-month,Yes
C00540,Yes,DSL,No,No,Yes,Month-to-month,No
C00541,Yes,DSL,No,Yes,No,Month-to-month,No
C00542,Yes,DSL,No,No,No internet service,One year,No
C00543,Yes,No,No,No internet service,No,One year,No
C00544,Yes,No,No internet service,No,No,Two year,No
C00545,Yes,Fiber optic,No,No,No,Month-to-month,No
C00546,Yes,DSL,Yes,No,Yes,Month-to-month,No
C00547,Yes,No,Yes,Yes,No,Month-to-month,Yes
C00548,Yes,DSL,No,Yes,Yes,Month-to-month,No
C00549,Yes,DSL,No,No,No,Month-to-month,Yes
C00550,Yes,DSL,No,Yes,Yes,Month-to-month,Yes
C00551,Yes,No,No,No,No,One year,Yes
C00552,No,Fiber optic,No internet service,No,No internet service,Two year,No
C00553,Yes,Fiber optic,No internet service,No,No,Month-to-month,No
C00554,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes
C00555,Yes,DSL,No,Yes,No,One year,Yes
C00556,Yes,Fiber optic,No,No,Yes,One year,No
C00557,Yes,No,No,No,No,Month-to-month,No
C00558,Yes,No,Yes,No,No,One year,Yes
C00559,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes
C00560,Yes,DSL,No,No internet service,No,One year,Yes
C00561,No,No,No,No,No,One year,No
C00562,No,Fiber optic,No,Yes,No internet service,Month-to-month,Yes
C00563,Yes,DSL,Yes,Yes,Yes,Month-to-month,No
C00564,No,DSL,Yes,Yes,No,One year,Yes
C00565,Yes,DSL,No internet service,Yes,No internet service,One year,Yes
C00566,Yes,Fiber optic,No,Yes,Yes,Two year,Yes
C00567,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C00568,Yes,DSL,No,No,No,Two year,Yes
C00569,Yes,DSL,Yes,Yes,Yes,One year,No
C00570,Yes,Fiber optic,No,No,No internet service,One year,Yes
C00571,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes
C00572,Yes,DSL,No internet service,Yes,No,Month-to-month,Yes
C00573,Yes,DSL,Yes,Yes,No,One year,Yes
C00574,Yes,No,No,No,Yes,Month-to-month,Yes
C00575,Yes,No,No,Yes,Yes,Month-to-month,No
C00576,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes
C00577,Yes,Fiber optic,Yes,No,No,Two year,Yes
C00578,Yes,No,Yes,No,Yes,One year,No
C00579,Yes,DSL,Yes,No internet service,No internet service,Two year,No
C00580,Yes,No,No,Yes,No,Two year,Yes
C00581,Yes,Fiber optic,No internet service,No internet service,Yes,One year,Yes
C00582,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes
C00583,Yes,Fiber optic,No,No,No internet service,Month-to-month,No
C00584,Yes,DSL,No,Yes,No,One year,No
C00585,Yes,No,Yes,Yes,No,Two year,No
C00586,Yes,Fiber optic,No,No internet service,No,Two year,Yes
C00587,No,DSL,No internet service,Yes,No,Month-to-month,No
C00588,Yes,Fiber optic,Yes,Yes,No,One year,Yes
C00589,Yes,No,Yes,No,No internet service,Month-to-month,No
C00590,Yes,No,Yes,Yes,Yes,Month-to-month,Yes
C00591,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes
C00592,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Yes
C00593,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes
C00594,Yes,DSL,No,Yes,No internet service,One year,No
C00595,Yes,No,No,No,No internet service,Month-to-month,Yes
C00596,Yes,Fiber optic,No internet service,No internet service,No,Two year,Yes
C00597,No,No,No,No internet service,Yes,Month-to-month,Yes
C00598,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Yes
C00599,Yes,No,Yes,No,Yes,Month-to-month,No
C00600,Yes,No,Yes,No,No,Month-to-month,Yes
C00601,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,No
C00602,Yes,No,No,No,No,Month-to-month,Yes
C00603,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes
C00604,Yes,DSL,No internet service,No,Yes,Month-to-month,No
C00605,Yes,DSL,No internet service,No internet service,No,One year,No
C00606,Yes,DSL,Yes,No internet service,Yes,Month-to-month,No
C00607,Yes,DSL,Yes,No,No,Month-to-month,No
C00608,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C00609,Yes,DSL,Yes,No internet service,No,Month-to-month,No
C00610,Yes,DSL,Yes,Yes,No internet service,Two year,Yes
C00611,Yes,DSL,No,No,No,Month-to-month,Yes
C00612,Yes,Fiber optic,No,No internet service,No internet service,One year,No
C00613,Yes,No,No,No,No internet service,Two year,No
C00614,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,No
C00615,Yes,Fiber optic,No,Yes,Yes,Two year,Yes
C00616,Yes,No,No internet service,Yes,No internet service,One year,No
C00617,Yes,Fiber optic,Yes,Yes,No,One year,No
C00618,No,Fiber optic,Yes,Yes,No internet service,Two year,Yes
C00619,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes
C00620,Yes,No,Yes,No,No internet service,Month-to-month,Yes
C00621,No,DSL,No,Yes,No internet service,Month-to-month,Yes
C00622,Yes,No,Yes,No,Yes,One year,Yes
C00623,No,Fiber optic,No internet service,No,Yes,Month-to-month,No
C00624,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes
C00625,Yes,Fiber optic,Yes,No,No,Two year,No
C00626,Yes,No,Yes,No,Yes,Month-to-month,Yes
C00627,Yes,No,Yes,Yes,Yes,Month-to-month,Yes
C00628,Yes,No,No,No internet service,No internet service,Month-to-month,No
C00629,Yes,Fiber optic,No,No,Yes,One year,No
C00630,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes
C00631,Yes,No,No,Yes,Yes,Month-to-month,No
C00632,Yes,DSL,No,No,No internet service,Two year,No
C00633,Yes,DSL,No internet service,Yes,Yes,Month-to-month,Yes
C00634,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes
C00635,Yes,Fiber optic,No,Yes,No internet service,One year,Yes
C00636,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes
C00637,Yes,No,Yes,No,Yes,Month-to-month,Yes
C00638,Yes,DSL,No,No,No,One year,No
C00639,Yes,No,No internet service,No,No,One year,Yes
C00640,Yes,Fiber optic,No,Yes,No,Month-to-month,No
C00641,Yes,No,No,No internet service,Yes,One year,Yes
C00642,Yes,Fiber optic,No,No,No internet service,Two year,Yes
C00643,Yes,Fiber optic,No,No,Yes,One year,No
C00644,Yes,Fiber optic,Yes,Yes,No internet service,One year,No
C00645,Yes,Fiber optic,Yes,No,No,Two year,Yes
C00646,Yes,DSL,Yes,No,Yes,Month-to-month,Yes
C00647,Yes,DSL,No,Yes,No,Month-to-month,Yes
C00648,Yes,DSL,Yes,Yes,No,Month-to-month,No
C00649,Yes,Fiber optic,No,No,No,Month-to-month,No
C00650,Yes,Fiber optic,Yes,Yes,No,Two year,No
C00651,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No
C00652,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes
C00653,Yes,DSL,No,Yes,Yes,Month-to-month,Yes
C00654,Yes,DSL,No,Yes,No,One year,No
C00655,Yes,Fiber optic,No,No,No,Two year,Yes
C00656,Yes,No,No,No,No internet service,Month-to-month,Yes
C00657,Yes,Fiber optic,Yes,Yes,No internet service,Two year,No
C00658,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes
C00659,No,No,Yes,Yes,No,Two year,Yes
C00660,Yes,No,No,Yes,No,Two year,Yes
C00661,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C00662,No,DSL,No,No,Yes,Two year,Yes
C00663,Yes,DSL,Yes,Yes,No internet service,Month-to-month,Yes
C00664,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes
C00665,No,Fiber optic,No,No internet service,No internet service,Month-to-month,No
C00666,Yes,DSL,No internet service,No,No,Month-to-month,Yes
C00667,Yes,DSL,No internet service,No internet service,Yes,Two year,Yes
C00668,Yes,No,No internet service,Yes,No,One year,No
C00669,Yes,DSL,No,No,No,One year,Yes
C00670,Yes,No,No internet service,Yes,Yes,Two year,Yes
C00671,Yes,No,Yes,No internet service,No,Month-to-month,No
C00672,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes
C00673,Yes,DSL,No,No,Yes,Two year,Yes
C00674,Yes,No,No,No,No,Month-to-month,Yes
C00675,Yes,Fiber optic,Yes,No,Yes,Two year,Yes
C00676,Yes,DSL,No,No internet service,Yes,Month-to-month,No
C00677,No,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C00678,Yes,DSL,No,No,No,Month-to-month,Yes
C00679,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C00680,Yes,No,Yes,Yes,No,Month-to-month,Yes
C00681,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No
C00682,Yes,No,No,Yes,Yes,Month-to-month,Yes
C00683,Yes,Fiber optic,No,No internet service,No internet service,One year,Yes
C00684,Yes,No,Yes,No,No,Month-to-month,No
C00685,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes
C00686,Yes,DSL,No,Yes,No,Month-to-month,No
C00687,Yes,No,No internet service,Yes,Yes,Month-to-month,No
C00688,Yes,No,No internet service,No internet service,No,Month-to-month,Yes
C00689,Yes,Fiber optic,No,No,No,Month-to-month,Yes
C00690,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes
C00691,Yes,DSL,No internet service,No,Yes,Two year,Yes
C00692,Yes,DSL,Yes,Yes,No,Month-to-month,Yes
C00693,Yes,DSL,No,Yes,No,Month-to-month,Yes
C00694,Yes,Fiber optic,No internet service,No,No,One year,No
C00695,Yes,DSL,No,No,No,Month-to-month,No
C00696,Yes,DSL,No,No,No internet service,Month-to-month,Yes
C00697,Yes,No,No internet service,Yes,No,Month-to-month,Yes
C00698,Yes,Fiber optic,No,No internet service,No,One year,Yes
C00699,Yes,No,No,Yes,Yes,Two year,No
C00700,Yes,DSL,Yes,No,Yes,Month-to-month,Yes
C00701,Yes,DSL,No internet service,No,No,Two year,No
C00702,Yes,No,No internet service,No,No,Month-to-month,Yes
C00703,Yes,Fiber optic,No internet service,No,Yes,One year,No
C00704,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes
C00705,Yes,No,Yes,No,Yes,Two year,Yes
C00706,Yes,DSL,No,Yes,No,Month-to-month,Yes
C00707,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No
C00708,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes
C00709,Yes,DSL,No internet service,No,No internet service,Two year,Yes
C00710,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C00711,Yes,Fiber optic,No,No,No,Month-to-month,No
C00712,Yes,DSL,No internet service,No,Yes,Two year,Yes
C00713,Yes,Fiber optic,No internet service,No,Yes,Two year,Yes
C00714,No,Fiber optic,Yes,No,No internet service,One year,Yes
C00715,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes
C00716,No,No,No,No,No internet service,Month-to-month,No
C00717,Yes,Fiber optic,No,Yes,No internet service,Two year,Yes
C00718,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C00719,Yes,No,No,Yes,No,One year,No
C00720,Yes,No,Yes,Yes,Yes,One year,No
C00721,Yes,DSL,No,No,No,Two year,No
C00722,Yes,DSL,No,Yes,No,One year,Yes
C00723,Yes,DSL,No internet service,No,No,Month-to-month,No
C00724,Yes,DSL,Yes,No,Yes,One year,No
C00725,Yes,Fiber optic,No,Yes,No internet service,Two year,Yes
C00726,Yes,Fiber optic,No,Yes,No,Two year,Yes
C00727,No,No,No,No,No internet service,Month-to-month,Yes
C00728,Yes,Fiber optic,No,No internet service,No,Month-to-month,No
C00729,No,DSL,No,No,Yes,One year,No
C00730,Yes,No,No,Yes,No internet service,One year,No
C00731,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No
C00732,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Yes
C00733,Yes,DSL,Yes,No internet service,No,Month-to-month,Yes
C00734,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes
C00735,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,No
C00736,Yes,Fiber optic,Yes,No internet service,No,Two year,No
C00737,Yes,No,Yes,No,Yes,One year,Yes
C00738,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No
C00739,Yes,No,No,Yes,Yes,One year,Yes
C00740,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C00741,No,Fiber optic,No,No,No internet service,One year,Yes
C00742,Yes,DSL,Yes,Yes,No internet service,Two year,Yes
C00743,Yes,Fiber optic,No,No internet service,No,Month-to-month,No
C00744,No,Fiber optic,No,No internet service,No internet service,Two year,Yes
C00745,No,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No
C00746,Yes,Fiber optic,Yes,Yes,No,One year,Yes
C00747,Yes,Fiber optic,Yes,No,Yes,Two year,Yes
C00748,Yes,Fiber optic,Yes,No internet service,No,One year,No
C00749,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,No
C00750,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No
C00751,Yes,No,No,Yes,No,Month-to-month,Yes
C00752,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes
C00753,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes
C00754,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes
C00755,Yes,Fiber optic,No,No,Yes,One year,Yes
C00756,Yes,No,No,No,No,Month-to-month,Yes
C00757,Yes,No,No,Yes,No,Month-to-month,Yes
C00758,Yes,Fiber optic,Yes,No,No internet service,One year,Yes
C00759,Yes,No,Yes,No internet service,No,Month-to-month,Yes
C00760,Yes,Fiber optic,Yes,No,No,One year,Yes
C00761,Yes,No,Yes,No internet service,Yes,One year,Yes
C00762,Yes,No,No,No,No,Month-to-month,No
C00763,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes
C00764,Yes,No,No,No internet service,No,One year,Yes
C00765,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes
C00766,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C00767,Yes,Fiber optic,Yes,No,No,Two year,No
C00768,Yes,Fiber optic,No,No internet service,No internet service,Two year,No
C00769,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Yes
C00770,Yes,DSL,No,No,No,Month-to-month,Yes
C00771,Yes,Fiber optic,No,Yes,No,Two year,No
C00772,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes
C00773,Yes,Fiber optic,No,No,No,One year,Yes
C00774,No,DSL,No,No,Yes,Month-to-month,Yes
C00775,Yes,DSL,Yes,Yes,No,Month-to-month,Yes
C00776,Yes,Fiber optic,No,No,No,Month-to-month,No
C00777,Yes,Fiber optic,No internet service,No,No,Two year,Yes
C00778,Yes,DSL,No,No,Yes,Month-to-month,Yes
C00779,Yes,DSL,Yes,No,No,Two year,Yes
C00780,Yes,Fiber optic,No,No,No,One year,Yes
C00781,Yes,DSL,No,Yes,No,One year,No
C00782,Yes,DSL,No,No internet service,Yes,Two year,Yes
C00783,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C00784,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,No
C00785,Yes,No,Yes,No,Yes,Month-to-month,No
C00786,Yes,DSL,No,No internet service,No,Month-to-month,Yes
C00787,Yes,DSL,No,No internet service,No,Month-to-month,Yes
C00788,Yes,DSL,No internet service,No internet service,No,One year,Yes
C00789,Yes,Fiber optic,No internet service,No internet service,No,Two year,Yes
C00790,Yes,DSL,No,No,Yes,Month-to-month,Yes
C00791,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes
C00792,Yes,Fiber optic,Yes,No internet service,No internet service,One year,No
C00793,Yes,Fiber optic,No,No,Yes,One year,No
C00794,Yes,Fiber optic,No,No,No internet service,Two year,Yes
C00795,Yes,Fiber optic,No,No,No,Month-to-month,Yes
C00796,No,No,No internet service,Yes,Yes,Month-to-month,Yes
