CustomerID,MonthlyCharges,TotalCharges,PaymentMethod,NumComplaints,Churn
C00613,23.31,1319.18,Electronic check,3,0
C00614,77.34,2186.17,Credit card,1,0
C00615,104.68,5108.58,Electronic check,2,0
C00616,18.0,846.56,Electronic check,3,0
C00617,66.04,1189.44,Mailed check,3,0
C00618,75.25,1424.78,Mailed check,1,0
C00619,71.99,346.99,Credit card,2,1
C00620,18.92,193.67,Mailed check,0,0
C00621,46.62,1416.82,Electronic check,2,0
C00622,35.04,1174.56,Mailed check,0,0
C00623,87.88,1020.86,Credit card,1,1
C00624,81.68,2467.25,Credit card,2,0
C00625,60.87,2620.75,Mailed check,1,0
C00626,27.6,473.97,Mailed check,0,0
C00627,18.53,453.91,Electronic check,3,0
C00628,35.6,957.27,Electronic check,3,1
C00629,83.32,2995.68,Mailed check,2,0
C00630,81.27,2201.17,Mailed check,3,0
C00631,24.38,1261.67,Mailed check,0,0
C00632,70.94,1704.54,Electronic check,0,0
C00633,48.55,1514.18,Bank transfer,2,0
C00634,63.14,1714.65,Bank transfer,2,0
C00635,70.39,955.16,Mailed check,4,1
C00636,68.34,3354.2,Electronic check,5,1
C00637,20.4,364.27,Electronic check,0,0
C00638,77.47,1723.4,Mailed check,2,0
C00639,23.03,1297.63,Mailed check,2,1
C00640,80.4,5482.92,Mailed check,3,0
C00641,33.69,1578.76,Electronic check,2,0
C00642,73.16,4812.57,Electronic check,3,0
C00643,80.34,4914.85,Bank transfer,0,0
C00644,82.32,2858.64,Credit card,3,0
C00645,85.07,4700.59,Electronic check,2,0
C00646,46.24,1130.7,Bank transfer,5,1
C00647,45.64,1514.87,Electronic check,6,1
C00648,64.37,2516.29,Electronic check,4,1
C00649,82.74,5704.73,Electronic check,3,0
C00650,75.47,4607.8,Electronic check,0,0
C00651,63.08,2228.47,Bank transfer,0,0
C00652,113.05,5336.89,Electronic check,1,0
C00653,57.86,870.1,Bank transfer,3,0
C00654,60.0,3453.44,Electronic check,3,0
C00655,69.43,2771.58,Credit card,0,0
C00656,23.09,882.82,Mailed check,2,0
C00657,88.54,4886.02,Bank transfer,1,0
C00658,106.76,4813.12,Mailed check,0,0
C00659,30.8,210.83,Mailed check,0,0
C00660,30.78,632.99,Electronic check,3,0
C00661,95.2,1224.21,Electronic check,0,0
C00662,63.16,3367.64,Bank transfer,2,0
C00663,58.12,156.26,Mailed check,7,1
C00664,80.52,1187.27,Credit card,0,0
C00665,68.02,2926.27,Bank transfer,4,1
C00666,46.29,2329.78,Electronic check,3,0
C00667,43.91,1585.35,Bank transfer,3,0
C00668,29.03,1747.53,Electronic check,0,0
C00669,53.68,3540.31,Credit card,4,1
C00670,18.0,165.25,Mailed check,1,0
C00671,21.53,1487.88,Mailed check,7,1
C00672,93.83,4098.02,Electronic check,4,1
C00673,52.61,2431.5,Electronic check,3,0
C00674,26.6,186.58,Bank transfer,1,0
C00675,75.2,3389.4,Mailed check,3,0
C00676,52.03,2721.63,Electronic check,3,0
C00677,82.83,3474.83,Mailed check,3,1
C00678,60.18,363.07,Electronic check,0,0
C00679,86.68,3328.6,Bank transfer,3,1
C00680,18.0,1226.08,Mailed check,2,0
C00681,51.26,2684.11,Electronic check,6,1
C00682,23.6,253.95,Mailed check,0,0
C00683,91.34,6340.83,Credit card,3,0
C00684,30.66,2126.92,Bank transfer,1,0
C00685,105.78,1377.68,Bank transfer,7,1
C00686,55.42,3171.64,Credit card,3,0
C00687,41.59,1195.11,Bank transfer,1,0
C00688,25.65,1120.01,Mailed check,2,1
C00689,83.6,2695.64,Credit card,0,0
C00690,24.42,1361.14,Electronic check,1,0
C00691,62.54,4437.94,Bank transfer,1,0
C00692,56.66,3236.84,Credit card,2,0
C00693,76.75,5129.72,Electronic check,3,0
C00694,80.29,5439.39,Credit card,3,0
C00695,52.06,359.67,Electronic check,3,0
C00696,47.6,858.39,Electronic check,2,0
C00697,30.96,1623.14,Credit card,1,1
C00698,82.06,3457.52,Electronic check,0,0
C00699,22.53,89.29,Electronic check,0,0
C00700,33.64,247.04,Bank transfer,7,1
C00701,42.82,1573.92,Credit card,1,0
C00702,21.09,897.98,Credit card,2,0
C00703,93.63,1119.58,Electronic check,0,0
C00704,61.71,807.24,Bank transfer,2,0
C00705,23.29,221.38,Electronic check,2,0
C00706,53.24,2153.49,Bank transfer,7,1
C00707,75.51,58.25,Credit card,1,0
C00708,94.31,3842.5,Electronic check,4,1
C00709,57.6,1931.04,Mailed check,0,0
C00710,78.44,2668.11,Electronic check,2,0
C00711,83.95,4137.33,Electronic check,0,0
C00712,64.66,2457.94,Credit card,2,1
C00713,84.23,4403.57,Electronic check,1,0
C00714,65.44,3546.98,Bank transfer,0,0
C00715,93.84,6197.33,Electronic check,1,0
C00716,46.56,2665.01,Mailed check,0,0
C00717,83.65,3079.8,Credit card,2,0
C00718,61.68,2141.08,Electronic check,3,1
C00719,22.69,378.71,Electronic check,2,0
C00720,28.57,1246.53,Electronic check,0,0
C00721,71.15,688.0,Mailed check,1,0
C00722,58.4,3896.73,Credit card,2,0
C00723,45.42,2699.0,Electronic check,3,0
C00724,40.85,379.78,Electronic check,1,0
C00725,89.86,5018.31,Electronic check,3,0
C00726,73.75,661.84,Electronic check,3,0
C00727,19.05,1000.29,Electronic check,3,0
C00728,100.33,692.42,Mailed check,2,0
C00729,53.44,1841.03,Electronic check,1,0
C00730,27.1,1283.78,Electronic check,3,0
C00731,101.89,5309.71,Mailed check,5,1
C00732,61.82,1886.75,Electronic check,1,0
C00733,48.36,3197.76,Credit card,0,0
C00734,59.31,3263.39,Mailed check,0,0
C00735,74.53,1123.51,Mailed check,4,1
C00736,71.54,3430.52,Credit card,3,0
C00737,25.61,1331.29,Electronic check,1,0
C00738,94.13,2247.18,Mailed check,7,1
C00739,22.04,1173.71,Mailed check,2,0
C00740,64.94,4162.17,Electronic check,1,0
C00741,47.27,2785.5,Mailed check,2,0
C00742,74.2,4062.12,Bank transfer,3,0
C00743,86.74,3960.53,Credit card,2,0
C00744,47.86,946.63,Bank transfer,0,0
C00745,86.99,4945.95,Electronic check,5,1
C00746,92.27,2391.23,Mailed check,1,0
C00747,37.91,1431.32,Electronic check,1,0
C00748,64.07,1507.88,Mailed check,7,1
C00749,116.51,2671.95,Credit card,3,0
C00750,80.34,937.42,Credit card,0,0
C00751,20.86,1439.75,Mailed check,3,0
C00752,82.9,904.24,Credit card,2,0
C00753,96.12,710.03,Electronic check,6,1
C00754,75.03,5033.21,Credit card,2,0
C00755,69.63,2803.03,Bank transfer,3,0
C00756,45.04,1441.92,Credit card,3,0
C00757,18.0,957.84,Mailed check,3,0
C00758,66.97,1864.44,Bank transfer,1,0
C00759,18.0,179.0,Credit card,2,1
C00760,56.36,2912.43,Bank transfer,2,0
C00761,21.88,275.62,Electronic check,2,0
C00762,29.26,1176.7,Bank transfer,6,1
C00763,76.27,5193.95,Electronic check,2,0
C00764,24.07,1617.35,Electronic check,1,0
C00765,102.82,2661.0,Electronic check,3,1
C00766,55.67,3162.11,Electronic check,3,0
C00767,107.05,4708.17,Mailed check,3,0
C00768,59.67,2093.21,Bank transfer,2,0
C00769,78.14,806.65,Bank transfer,1,0
C00770,45.0,1196.33,Mailed check,3,0
C00771,94.65,4444.93,Credit card,1,0
C00772,55.97,4010.72,Electronic check,3,0
C00773,82.45,91.6,Electronic check,1,1
C00774,50.71,2601.95,Bank transfer,2,0
C00775,42.37,2576.91,Bank transfer,2,0
C00776,70.56,4789.95,Electronic check,3,0
C00777,50.91,1556.53,Credit card,3,0
C00778,68.67,658.06,Credit card,1,1
C00779,62.6,1242.94,Electronic check,3,0
C00780,106.61,6476.19,Mailed check,0,0
C00781,70.37,4457.07,Electronic check,3,0
C00782,61.94,2836.1,Electronic check,7,1
C00783,94.58,865.31,Credit card,1,1
C00784,81.44,746.46,Bank transfer,4,1
C00785,18.0,632.74,Electronic check,1,0
C00786,64.95,2699.91,Electronic check,1,0
C00787,68.73,213.72,Mailed check,7,1
C00788,61.24,2978.95,Mailed check,3,0
C00789,90.95,3548.06,Credit card,2,0
C00790,62.41,79.58,Credit card,3,0
C00791,61.74,397.9,Credit card,1,0
C00792,67.33,2212.98,Credit card,1,0
C00793,83.52,4323.98,Bank transfer,3,0
C00794,55.19,3259.27,Bank transfer,0,0
C00795,93.25,2868.32,Mailed check,2,1
C00796,25.53,549.69,Credit card,2,0
C00797,67.62,4660.8,Electronic check,3,0
C00798,72.79,2400.97,Credit card,2,0
C00799,79.45,1831.89,Mailed check,2,0
C00800,73.88,2308.44,Bank transfer,2,0
C00801,50.74,29.38,Mailed check,3,0
C00802,61.81,1389.05,Mailed check,1,0
C00803,43.9,1599.81,Credit card,3,0
C00804,67.97,4465.13,Electronic check,2,0
C00805,104.48,5530.05,Electronic check,3,0
C00806,18.0,1023.61,Mailed check,3,0
C00807,53.98,2077.32,Electronic check,0,0
C00808,66.85,529.55,Mailed check,2,0
C00809,23.58,684.75,Electronic check,0,0
C00810,44.75,3183.69,Bank transfer,2,0
C00811,77.03,288.29,Mailed check,4,1
C00812,61.61,3901.89,Electronic check,0,0
C00813,28.33,1381.5,Mailed check,0,0
C00814,43.28,918.05,Electronic check,1,0
C00815,51.27,2855.69,Credit card,2,0
C00816,29.15,1769.03,Mailed check,2,0
C00817,68.39,266.95,Electronic check,2,0
C00818,49.06,396.93,Electronic check,0,0
C00819,18.0,827.46,Credit card,2,0
C00820,26.78,1931.57,Electronic check,3,0
C00821,108.47,243.07,Credit card,0,0
C00822,44.65,2119.77,Mailed check,0,0
C00823,54.41,574.75,Mailed check,0,0
C00824,19.55,892.19,Bank transfer,2,0
C00825,48.45,2155.02,Electronic check,1,0
C00826,78.63,546.26,Electronic check,2,0
C00827,69.4,3404.21,Bank transfer,2,0
C00828,62.43,4013.07,Credit card,2,0
C00829,93.34,5785.51,Bank transfer,2,0
C00830,74.09,201.04,Electronic check,7,1
C00831,48.81,900.01,Credit card,3,0
C00832,67.26,1207.2,Credit card,3,1
C00833,70.61,2343.11,Credit card,3,0
C00834,55.1,625.25,Mailed check,2,0
C00835,65.91,4009.16,Mailed check,3,0
C00836,50.21,2807.04,Electronic check,4,1
C00837,58.97,3433.25,Electronic check,0,0
C00838,67.71,1035.05,Bank transfer,2,0
C00839,92.04,171.93,Mailed check,0,0
C00840,101.72,6611.45,Electronic check,5,1
C00841,76.05,1569.28,Electronic check,3,0
C00842,21.98,1024.95,Bank transfer,3,0
C00843,38.15,2509.17,Bank transfer,2,0
C00844,36.19,72.03,Electronic check,2,0
C00845,74.77,111.15,Credit card,0,0
C00846,50.76,87.65,Electronic check,3,0
C00847,28.43,317.28,Mailed check,2,0
C00848,92.85,350.45,Credit card,2,0
C00849,25.92,1529.91,Electronic check,2,0
C00850,20.5,893.84,Electronic check,3,0
C00851,23.05,1634.6,Bank transfer,2,0
C00852,90.15,5154.0,Credit card,1,0
C00853,26.06,1796.8,Mailed check,3,0
C00854,59.43,984.0,Credit card,2,0
C00855,56.23,1175.61,Credit card,7,1
C00856,96.33,5926.94,Electronic check,1,0
C00857,18.06,329.9,Bank transfer,0,0
C00858,27.32,165.65,Bank transfer,6,1
C00859,65.33,3143.89,Credit card,1,0
C00860,29.2,1699.36,Credit card,3,0
C00861,109.07,7524.87,Electronic check,2,0
C00862,67.42,4474.51,Electronic check,7,1
C00863,83.1,767.79,Electronic check,0,0
C00864,59.1,3252.39,Bank transfer,0,0
C00865,56.21,3430.72,Credit card,5,1
C00866,21.51,1046.57,Mailed check,2,0
C00867,28.31,1663.25,Electronic check,3,0
C00868,43.26,2645.8,Credit card,2,0
C00869,53.67,1753.68,Credit card,1,0
C00870,56.98,169.7,Electronic check,5,1
C00871,53.73,1756.52,Mailed check,1,0
C00872,76.49,1172.67,Mailed check,2,0
C00873,100.01,906.47,Electronic check,2,0
C00874,23.95,225.64,Bank transfer,2,0
C00875,77.76,3882.57,Electronic check,3,0
C00876,21.69,811.47,Credit card,0,0
C00877,73.82,2884.93,Bank transfer,3,0
C00878,70.46,3747.64,Mailed check,1,0
C00879,40.27,1550.14,Bank transfer,0,0
C00880,73.41,3288.25,Electronic check,1,0
C00881,65.11,433.32,Credit card,4,1
C00882,77.36,4728.43,Credit card,2,0
C00883,102.9,3294.81,Bank transfer,0,0
C00884,56.02,645.99,Electronic check,1,0
C00885,101.46,5891.13,Credit card,2,1
C00886,48.36,2565.7,Bank transfer,2,0
C00887,55.29,184.02,Electronic check,2,0
C00888,102.84,1425.51,Bank transfer,1,1
C00889,31.82,68.7,Electronic check,2,0
C00890,43.93,858.15,Electronic check,3,0
C00891,24.92,194.2,Mailed check,2,0
C00892,58.76,2981.98,Credit card,0,0
C00893,30.2,1116.08,Bank transfer,0,0
C00894,66.37,4603.19,Electronic check,5,1
C00895,96.43,5183.67,Electronic check,3,0
C00896,85.92,3820.38,Mailed check,3,1
C00897,73.82,2706.61,Mailed check,4,1
C00898,44.05,172.7,Credit card,3,1
C00899,94.41,470.66,Credit card,4,1
C00900,28.51,1293.29,Mailed check,3,0
C00901,55.03,13.56,Bank transfer,0,0
C00902,55.74,208.5,Credit card,2,0
C00903,30.54,494.29,Mailed check,1,0
C00904,71.36,4492.72,Bank transfer,3,1
C00905,87.83,2889.79,Electronic check,2,1
C00906,84.39,4314.73,Electronic check,3,0
C00907,85.28,2515.84,Bank transfer,2,1
C00908,57.65,743.12,Credit card,3,1
C00909,77.84,2089.82,Electronic check,2,0
C00910,87.09,626.82,Bank transfer,0,0
C00911,58.69,3184.83,Mailed check,3,0
C00912,61.59,857.18,Bank transfer,2,0
C00913,71.09,1915.28,Electronic check,0,0
C00914,64.29,4490.9,Credit card,3,0
C00915,62.49,2674.28,Mailed check,2,0
C00916,56.14,1848.82,Electronic check,5,1
C00917,68.94,2709.41,Electronic check,2,0
C00918,50.8,2856.84,Credit card,1,0
C00919,68.69,1289.7,Bank transfer,5,1
C00920,23.43,1061.98,Electronic check,1,0
C00921,59.12,3642.57,Mailed check,4,1
C00922,59.31,2450.73,Credit card,1,0
C00923,18.0,562.77,Mailed check,6,1
C00924,74.81,796.94,Mailed check,7,1
C00925,19.96,359.56,Electronic check,3,0
C00926,86.9,5913.35,Credit card,1,0
C00927,86.6,3370.06,Mailed check,7,1
C00928,20.43,450.16,Credit card,5,1
C00929,45.93,1372.84,Electronic check,1,1
C00930,80.97,3409.02,Electronic check,2,0
C00931,49.16,1920.97,Mailed check,0,0
C00932,91.03,4537.19,Electronic check,1,0
C00933,80.23,1535.6,Bank transfer,2,0
C00934,79.26,3706.51,Electronic check,0,0
C00935,34.92,1094.08,Electronic check,0,0
C00936,35.96,2411.16,Bank transfer,0,0
C00937,21.06,258.46,Electronic check,2,0
C00938,70.51,791.02,Electronic check,3,0
C00939,53.26,1792.93,Bank transfer,3,0
C00940,33.76,1210.57,Mailed check,3,0
C00941,88.51,4412.1,Electronic check,0,0
C00942,95.08,2758.22,Credit card,1,0
C00943,92.15,6021.86,Mailed check,0,0
C00944,52.18,1764.65,Bank transfer,6,1
C00945,28.9,254.47,Electronic check,1,0
C00946,113.98,1002.26,Mailed check,1,0
C00947,29.0,2024.29,Credit card,7,1
C00948,76.82,774.25,Credit card,6,1
C00949,18.0,1266.32,Electronic check,3,0
C00950,32.3,631.25,Electronic check,7,1
C00951,65.6,468.15,Bank transfer,0,0
C00952,67.53,1504.79,Bank transfer,0,0
C00953,95.55,4190.75,Electronic check,1,0
C00954,76.32,2397.5,Credit card,3,0
C00955,81.51,4550.83,Credit card,5,1
C00956,66.79,2916.1,Mailed check,1,0
C00957,23.12,699.43,Credit card,3,0
C00958,24.81,1138.29,Electronic check,1,1
C00959,87.77,6031.7,Bank transfer,3,0
C00960,18.0,529.27,Mailed check,0,0
C00961,55.51,594.33,Credit card,0,0
C00962,43.76,1299.81,Credit card,2,0
C00963,66.16,3971.12,Bank transfer,0,0
C00964,26.52,415.38,Electronic check,7,1
C00965,26.5,1841.18,Electronic check,3,0
C00966,50.72,2121.02,Credit card,3,0
C00967,26.13,1118.46,Mailed check,3,0
C00968,102.05,2374.8,Electronic check,1,0
C00969,61.92,4109.65,Bank transfer,0,0
C00970,62.99,201.98,Credit card,2,0
C00971,90.94,1990.7,Mailed check,1,0
C00972,58.37,1777.78,Credit card,0,0
C00973,49.56,1675.33,Bank transfer,1,0
C00974,98.09,3311.75,Mailed check,2,0
C00975,41.22,439.4,Electronic check,2,0
C00976,101.84,1745.26,Mailed check,1,0
C00977,21.61,143.96,Credit card,2,0
C00978,80.36,3296.92,Mailed check,3,0
C00979,70.24,1734.29,Mailed check,2,0
C00980,84.49,3478.39,Electronic check,3,0
C00981,19.59,805.95,Electronic check,2,0
C00982,74.74,3717.22,Mailed check,5,1
C00983,29.05,1126.57,Credit card,1,0
C00984,67.26,3132.97,Electronic check,2,0
C00985,29.42,1215.36,Credit card,0,0
C00986,89.51,4187.73,Bank transfer,0,0
C00987,107.31,4724.18,Electronic check,3,0
C00988,57.0,1294.63,Bank transfer,2,0
C00989,56.97,1029.41,Credit card,3,0
C00990,87.09,4871.62,Credit card,2,0
C00991,53.91,1336.27,Bank transfer,1,0
C00992,43.23,1708.6,Credit card,0,0
C00993,91.37,1244.22,Mailed check,0,0
C00994,64.87,2021.34,Bank transfer,0,0
C00995,56.22,2111.77,Mailed check,0,0
C00996,67.07,2999.91,Credit card,1,0
C00997,87.97,3332.06,Electronic check,7,1
C00998,68.46,1773.38,Electronic check,1,0
C00999,91.15,6286.27,Mailed check,3,0
C01000,94.07,3480.64,Mailed check,4,1
C01001,20.03,1149.17,Credit card,1,0
C01002,74.12,3878.7,Mailed check,0,0
C01003,63.03,2504.55,Electronic check,1,0
C01004,88.49,5589.07,Bank transfer,0,0
C01005,88.18,890.76,Electronic check,3,0
C01006,74.5,4926.77,Mailed check,2,0
C01007,110.46,6730.84,Electronic check,6,1
C01008,41.69,1508.17,Mailed check,2,0
C01009,73.36,3876.37,Credit card,3,0
C01010,75.14,2770.27,Mailed check,3,0
C01011,74.36,1473.07,Electronic check,6,1
C01012,75.5,4320.25,Bank transfer,3,1
C01013,29.11,469.83,Bank transfer,6,1
C01014,24.55,564.59,Credit card,4,1
C01015,116.22,4299.94,Electronic check,3,0
C01016,74.6,4477.8,Mailed check,2,0
C01017,99.19,2772.98,Bank transfer,1,1
C01018,27.07,996.57,Bank transfer,0,0
C01019,64.01,190.29,Bank transfer,1,0
C01020,67.44,600.17,Bank transfer,3,0
C01021,19.07,86.74,Mailed check,3,0
C01022,40.1,206.27,Credit card,4,1
C01023,24.72,1515.47,Credit card,2,0
C01024,40.24,2432.97,Bank transfer,3,0
C01025,74.39,4392.17,Electronic check,6,1
C01026,23.73,64.38,Credit card,3,0
C01027,72.17,482.96,Electronic check,1,1
C01028,97.26,1939.38,Credit card,3,0
C01029,41.7,1691.88,Bank transfer,1,0
C01030,61.83,1452.66,Electronic check,1,0
C01031,53.44,1895.0,Electronic check,0,0
C01032,49.61,623.7,Credit card,3,0
C01033,70.58,3659.68,Mailed check,3,0
C01034,73.28,1689.63,Mailed check,2,0
C01035,60.67,260.7,Electronic check,3,0
C01036,33.28,1777.85,Electronic check,3,0
C01037,27.93,1795.32,Electronic check,1,0
C01038,73.85,166.8,Electronic check,2,1
C01039,24.02,771.89,Bank transfer,4,1
C01040,67.01,3974.23,Bank transfer,1,0
C01041,85.95,4385.32,Bank transfer,3,0
C01042,79.47,4865.51,Bank transfer,1,0
C01043,24.18,732.0,Mailed check,0,0
C01044,54.03,1455.28,Credit card,0,0
C01045,62.94,3214.49,Electronic check,1,0
C01046,22.38,184.37,Mailed check,0,0
C01047,64.32,1080.18,Credit card,2,1
C01048,83.83,3625.98,Mailed check,3,0
C01049,71.57,3407.49,Mailed check,1,0
C01050,70.31,618.77,Bank transfer,6,1
C01051,56.56,2059.94,Credit card,1,0
C01052,63.53,1613.93,Electronic check,0,0
C01053,53.32,1909.3,Electronic check,7,1
C01054,60.33,4168.63,Electronic check,0,0
C01055,18.0,99.84,Bank transfer,3,0
C01056,41.38,2910.15,Electronic check,0,0
C01057,51.89,1634.21,Electronic check,1,0
C01058,95.04,5205.08,Electronic check,1,0
C01059,20.31,620.68,Mailed check,2,0
C01060,18.0,392.1,Credit card,3,0
C01061,59.9,3313.45,Electronic check,6,1
C01062,69.08,3367.81,Credit card,1,0
C01063,76.23,825.89,Electronic check,2,0
C01064,60.69,3102.66,Electronic check,2,0
C01065,44.07,2336.17,Credit card,3,0
C01066,59.56,1695.14,Credit card,1,0
C01067,69.63,4609.3,Mailed check,3,0
C01068,66.95,3092.99,Bank transfer,0,0
C01069,75.18,1786.66,Electronic check,1,0
C01070,53.68,33.53,Electronic check,1,0
C01071,26.53,1258.32,Bank transfer,3,0
C01072,83.58,1243.05,Electronic check,1,0
C01073,84.43,4581.93,Electronic check,2,1
C01074,79.65,2985.03,Bank transfer,1,0
C01075,40.09,1386.19,Credit card,0,0
C01076,66.18,787.06,Electronic check,1,1
C01077,60.48,3103.32,Electronic check,2,0
C01078,94.62,1140.38,Electronic check,1,0
C01079,18.0,550.01,Mailed check,1,0
C01080,86.82,5225.71,Electronic check,4,1
C01081,27.3,1796.35,Credit card,2,0
C01082,40.7,2867.9,Electronic check,3,0
C01083,49.69,3407.88,Credit card,2,0
C01084,42.57,1719.34,Mailed check,2,0
C01085,18.03,298.59,Electronic check,4,1
C01086,55.46,3310.54,Electronic check,3,0
C01087,118.0,6745.57,Credit card,1,0
C01088,63.23,4506.27,Bank transfer,1,1
C01089,61.14,2840.61,Bank transfer,0,0
C01090,46.11,523.11,Electronic check,1,1
C01091,64.69,2314.37,Bank transfer,3,0
C01092,69.25,2243.66,Electronic check,1,0
C01093,73.47,4410.77,Electronic check,2,1
C01094,44.41,1291.13,Electronic check,7,1
C01095,20.23,482.82,Bank transfer,0,0
C01096,32.05,177.82,Credit card,1,0
C01097,30.25,1823.63,Bank transfer,2,0
C01098,58.35,3164.28,Electronic check,2,0
C01099,80.17,250.12,Electronic check,2,0
C01100,44.25,1362.46,Electronic check,1,0
C01101,43.91,1550.69,Mailed check,3,0
C01102,91.73,3093.52,Electronic check,6,1
C01103,61.91,4039.02,Electronic check,1,0
C01104,89.25,987.37,Bank transfer,3,0
C01105,22.56,539.21,Credit card,0,0
C01106,57.05,752.33,Mailed check,3,0
C01107,23.1,398.8,Bank transfer,3,0
C01108,65.9,4275.14,Electronic check,1,0
C01109,18.0,1204.46,Electronic check,2,0
C01110,93.45,354.08,Electronic check,3,0
C01111,58.1,2593.25,Electronic check,1,0
C01112,82.04,1400.62,Bank transfer,6,1
C01113,48.05,679.7,Mailed check,2,0
C01114,35.61,727.51,Mailed check,1,0
C01115,55.93,753.94,Electronic check,2,0
C01116,28.18,980.28,Bank transfer,3,0
C01117,56.38,3992.42,Mailed check,1,0
C01118,20.8,884.24,Bank transfer,2,0
C01119,39.79,2052.3,Mailed check,1,0
C01120,93.94,3386.31,Mailed check,1,0
C01121,34.51,40.6,Electronic check,5,1
C01122,69.91,433.16,Bank transfer,1,0
C01123,75.75,1511.26,Mailed check,2,0
C01124,109.59,1956.67,Electronic check,4,1
C01125,101.7,6093.61,Electronic check,2,1
